ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
2329,1583,1,2023-10-04,1,17,661,1824,33,3916,1,0
2330,1584,1,2025-04-01,1,19,722,2340,38,3918,1,0
2331,1585,1,2023-07-23,1,24,916,1322,47,3920,1,0
2332,1585,1,2023-07-25,1,24,916,1322,47,3921,1,0
2333,1587,1,2023-12-12,1,12,497,89,24,3924,1,0
2334,1588,1,2024-08-01,1,1,19,409,2,3928,1,0
2335,1589,1,2023-03-12,1,3,112,60,6,3929,1,0
2336,1590,2,2023-08-12,1,8,353,184,16,3933,1,0
2337,1590,1,2023-08-18,1,8,353,184,16,3934,1,0
2338,1590,1,2023-07-19,1,8,353,184,16,3935,1,0
2339,1592,1,2024-12-14,1,3,127,1026,5,3939,1,0
2340,1593,1,2026-02-14,1,3,135,2041,5,3941,1,0
2341,1593,1,2026-02-13,1,3,135,2041,5,3942,1,0
2342,1593,1,2026-02-06,1,3,135,2041,5,3944,1,0
2343,1594,1,2023-07-21,1,6,298,1136,12,3945,1,0
2344,1595,2,2023-09-01,1,27,994,47,53,3947,1,0
2345,1595,1,2023-08-24,1,27,994,47,53,3950,1,0
2346,1597,1,2023-03-31,1,14,550,2101,27,3952,1,0
2347,1598,1,2025-07-22,1,23,888,1676,45,3954,1,0
2348,1598,1,2025-07-14,1,23,888,1676,45,3955,1,0
2349,1599,1,2025-12-06,1,2,49,1461,3,3957,1,0
2350,1599,1,2025-12-11,1,2,49,1461,3,3959,1,0
2351,1600,1,2026-06-18,1,6,314,1737,12,3960,1,0
2352,1601,1,2025-08-01,1,18,702,1880,35,3962,1,0
2353,1601,1,2025-07-18,1,18,702,1880,35,3964,1,0
2354,1604,1,2026-07-04,1,7,322,958,13,3969,1,0
2355,1604,1,2026-07-18,1,7,322,958,13,3970,1,0
2356,1604,1,2026-07-17,1,7,322,958,13,3971,1,0
2357,1605,1,2025-12-23,1,30,1076,1217,59,3973,1,0
2358,1605,1,2025-12-17,1,30,1076,1217,59,3974,1,0
2359,1606,1,2024-08-29,1,15,585,1323,29,3976,1,0
2360,1606,2,2024-08-09,1,15,585,1323,29,3977,1,0
2361,1606,1,2024-08-14,1,15,585,1323,29,3978,1,0
2362,1607,1,2024-03-19,1,26,955,2358,51,3979,1,0
2363,1608,1,2025-02-16,1,29,1047,551,57,3982,1,0
2364,1608,1,2025-03-05,1,29,1047,551,57,3983,1,0
2365,1608,1,2025-02-11,1,29,1047,551,57,3984,1,0
2366,1608,2,2025-02-13,1,29,1047,551,57,3985,1,0
2367,1609,1,2026-06-29,1,27,993,1344,54,3987,1,0
2368,1609,1,2026-06-24,1,27,993,1344,54,3988,1,0
2369,1610,1,2023-01-16,1,13,537,1940,26,3989,1,0
2370,1612,1,2023-12-23,1,10,419,1646,20,3992,1,0
2371,1613,1,2026-03-17,1,6,315,661,12,3994,1,0
2372,1613,1,2026-02-20,1,6,315,661,12,3995,1,0
2373,1614,1,2023-07-26,1,3,141,1002,6,3996,1,0
2374,1615,1,2024-01-11,1,17,682,210,33,4000,1,0
2375,1616,1,2025-12-04,1,3,123,800,6,4001,1,0
2376,1616,1,2025-12-28,1,3,123,800,6,4002,1,0
2377,1618,1,2025-02-12,1,9,393,1512,18,4005,1,0
2378,1618,1,2025-03-12,1,9,393,1512,18,4006,1,0
2379,1618,1,2025-02-27,1,9,393,1512,18,4008,1,0
2380,1619,1,2024-10-29,1,3,135,39,6,4009,1,0
2381,1619,1,2024-11-02,1,3,135,39,6,4010,1,0
2382,1619,1,2024-10-27,1,3,135,39,6,4011,1,0
2383,1619,1,2024-11-08,1,3,135,39,6,4012,1,0
2384,1620,1,2023-09-08,1,30,1070,773,60,4014,1,0
2385,1620,1,2023-09-03,1,30,1070,773,60,4015,1,0
2386,1620,1,2023-08-29,1,30,1070,773,60,4016,1,0
2387,1621,1,2026-04-10,1,7,340,1847,13,4017,1,0
2388,1622,1,2023-12-15,1,20,758,810,40,4020,1,0
2389,1622,1,2023-12-11,1,20,758,810,40,4021,1,0
2390,1624,1,2023-02-05,1,2,64,2092,3,4023,1,0
2391,1624,1,2023-01-22,1,2,64,2092,3,4024,1,0
2392,1624,1,2023-01-29,1,2,64,2092,3,4025,1,0
2393,1624,2,2023-02-07,1,2,64,2092,3,4026,1,0
2394,1625,2,2026-04-10,1,24,919,863,48,4028,1,0
2395,1625,1,2026-05-03,1,24,919,863,48,4029,1,0
2396,1626,2,2025-02-28,1,26,954,1846,52,4031,1,0
2397,1626,2,2025-02-22,1,26,954,1846,52,4032,1,0
2398,1627,1,2023-05-26,1,5,174,2001,10,4033,1,0
2399,1627,1,2023-05-01,1,5,174,2001,10,4034,1,0
2400,1627,1,2023-04-30,1,5,174,2001,10,4035,1,0
2401,1627,1,2023-05-10,1,5,174,2001,10,4036,1,0
2402,1629,2,2023-10-09,1,17,688,39,34,4039,1,0
2403,1630,1,2025-10-17,1,22,850,663,44,4040,1,0
2404,1630,1,2025-11-06,1,22,850,663,44,4041,1,0
2405,1631,1,2023-06-12,1,5,173,932,10,4043,1,0
2406,1632,1,2024-06-18,1,3,87,2226,6,4047,1,0
2407,1632,1,2024-07-17,1,3,87,2226,6,4048,1,0
2408,1633,1,2025-03-04,1,5,181,1560,9,4049,1,0
2409,1634,1,2025-11-16,1,17,635,473,33,4052,1,0
2410,1635,1,2023-12-29,1,24,900,561,48,4053,1,0
2411,1637,2,2025-11-01,1,3,114,674,6,4055,1,0
2412,1637,1,2025-10-19,1,3,114,674,6,4056,1,0
2413,1637,1,2025-11-05,1,3,114,674,6,4057,1,0
2414,1639,1,2024-08-04,1,6,292,928,12,4060,1,0
2415,1640,2,2024-08-10,1,17,639,2460,34,4061,1,0
2416,1640,2,2024-08-16,1,17,639,2460,34,4063,1,0
2417,1642,2,2024-04-27,1,11,464,1380,21,4065,1,0
2418,1642,1,2024-04-24,1,11,464,1380,21,4067,1,0
2419,1643,1,2025-04-11,1,2,81,1726,4,4069,1,0
2420,1643,1,2025-04-08,1,2,81,1726,4,4071,1,0
2421,1644,1,2024-11-07,1,9,390,600,18,4074,1,0
2422,1645,1,2023-06-06,1,5,228,1202,10,4075,1,0
2423,1648,1,2025-11-27,1,27,1004,1154,53,4080,1,0
2424,1648,1,2025-12-18,1,27,1004,1154,53,4081,1,0
2425,1649,1,2024-01-27,1,27,987,1549,53,4083,1,0
2426,1650,1,2023-03-26,1,11,458,667,22,4085,1,0
2427,1651,1,2024-05-14,1,10,428,878,19,4087,1,0
2428,1651,1,2024-04-24,1,10,428,878,19,4088,1,0
2429,1652,1,2023-09-15,1,19,732,707,38,4089,1,0
2430,1652,2,2023-10-03,1,19,732,707,38,4090,1,0
2431,1653,1,2023-09-01,1,23,875,2260,46,4095,1,0
2432,1654,1,2023-04-08,1,8,351,1583,16,4099,1,0
2433,1655,1,2023-05-03,1,3,90,788,5,4101,1,0
2434,1656,1,2023-12-22,1,23,880,209,45,4102,1,0
2435,1656,1,2023-12-14,1,23,880,209,45,4105,1,0
2436,1658,1,2025-06-21,1,11,439,24,22,4107,1,0
2437,1659,1,2024-08-02,1,1,29,90,2,4109,1,0
2438,1659,2,2024-08-01,1,1,29,90,2,4110,1,0
2439,1660,1,2026-06-30,1,5,220,179,9,4111,1,0
2440,1660,1,2026-07-05,1,5,220,179,9,4112,1,0
2441,1661,1,2025-11-30,1,20,767,1704,40,4113,1,0
2442,1663,1,2023-02-18,1,2,68,748,4,4115,1,0
2443,1663,1,2023-03-06,1,2,68,748,4,4116,1,0
2444,1663,1,2023-02-07,1,2,68,748,4,4117,1,0
2445,1663,2,2023-03-04,1,2,68,748,4,4118,1,0
2446,1665,1,2026-06-09,1,5,281,549,9,4120,1,0
2447,1667,2,2025-11-24,1,30,1093,713,59,4125,1,0
2448,1667,1,2025-11-24,1,30,1093,713,59,4126,1,0
2449,1667,2,2025-11-28,1,30,1093,713,59,4127,1,0
2450,1667,1,2025-11-13,1,30,1093,713,59,4128,1,0
2451,1669,1,2025-10-30,1,25,932,1765,50,4132,1,0
2452,1669,1,2025-10-22,1,25,932,1765,50,4133,1,0
2453,1670,1,2026-02-03,1,4,151,1143,7,4135,1,0
2454,1670,1,2026-01-24,1,4,151,1143,7,4136,1,0
2455,1670,1,2026-02-05,1,4,151,1143,7,4137,1,0
2456,1671,1,2026-03-25,1,2,42,1815,4,4138,1,0
2457,1671,1,2026-04-11,1,2,42,1815,4,4139,1,0
2458,1671,2,2026-03-31,1,2,42,1815,4,4140,1,0
2459,1673,1,2023-12-21,1,5,189,1399,9,4145,1,0
2460,1675,1,2025-01-22,1,19,728,253,37,4147,1,0
2461,1676,2,2026-03-31,1,28,1015,40,56,4148,1,0
2462,1676,2,2026-03-10,1,28,1015,40,56,4149,1,0
2463,1676,2,2026-03-31,1,28,1015,40,56,4150,1,0
2464,1678,2,2026-03-15,1,5,200,576,10,4152,1,0
2465,1679,2,2025-07-06,1,21,798,602,42,4155,1,0
2466,1679,1,2025-07-19,1,21,798,602,42,4156,1,0
2467,1680,1,2025-01-28,1,11,441,1285,22,4158,1,0
2468,1680,2,2025-02-02,1,11,441,1285,22,4159,1,0
2469,1681,2,2026-01-13,1,15,590,1957,30,4162,1,0
2470,1681,1,2025-12-19,1,15,590,1957,30,4163,1,0
2471,1683,2,2025-08-24,1,22,830,2416,44,4165,1,0
2472,1683,1,2025-08-09,1,22,830,2416,44,4166,1,0
2473,1685,1,2024-08-18,1,28,1025,463,56,4169,1,0
2474,1685,1,2024-08-11,1,28,1025,463,56,4170,1,0
2475,1685,1,2024-08-13,1,28,1025,463,56,4171,1,0
2476,1686,1,2026-05-24,1,4,158,1720,8,4173,1,0
2477,1687,1,2025-10-31,1,11,436,936,21,4175,1,0
2478,1689,2,2023-11-05,1,28,1016,1453,55,4178,1,0
2479,1689,1,2023-11-13,1,28,1016,1453,55,4179,1,0
2480,1690,1,2024-03-17,1,15,602,42,30,4181,1,0
2481,1690,1,2024-03-18,1,15,602,42,30,4182,1,0
2482,1691,1,2024-10-05,1,24,922,2029,47,4183,1,0
2483,1691,1,2024-09-25,1,24,922,2029,47,4184,1,0
2484,1691,1,2024-09-23,1,24,922,2029,47,4186,1,0
2485,1692,1,2023-06-29,1,17,663,1746,33,4187,1,0
2486,1693,1,2026-02-19,1,19,739,478,37,4190,1,0
2487,1693,1,2026-02-25,1,19,739,478,37,4191,1,0
2488,1693,1,2026-03-18,1,19,739,478,37,4192,1,0
2489,1693,1,2026-03-05,1,19,739,478,37,4193,1,0
2490,1694,1,2024-11-11,1,11,475,1154,21,4195,1,0
2491,1695,1,2025-06-13,1,3,93,178,5,4196,1,0
2492,1696,1,2025-08-13,1,6,310,374,11,4197,1,0
2493,1696,1,2025-08-24,1,6,310,374,11,4198,1,0
2494,1696,1,2025-08-13,1,6,310,374,11,4199,1,0
2495,1697,1,2025-04-12,1,30,1093,2066,60,4200,1,0
2496,1697,1,2025-04-30,1,30,1093,2066,60,4202,1,0
2497,1698,1,2025-06-20,1,17,669,1329,33,4204,1,0
2498,1698,1,2025-06-29,1,17,669,1329,33,4205,1,0
2499,1699,1,2025-08-09,1,17,691,29,33,4208,1,0
2500,1699,1,2025-07-31,1,17,691,29,33,4209,1,0
2501,1699,2,2025-08-01,1,17,691,29,33,4210,1,0
2502,1699,2,2025-08-06,1,17,691,29,33,4211,1,0
2503,1700,1,2026-02-25,1,22,861,1741,43,4212,1,0
2504,1700,1,2026-02-09,1,22,861,1741,43,4213,1,0
2505,1701,1,2024-05-21,1,3,109,168,5,4215,1,0
2506,1701,1,2024-05-21,1,3,109,168,5,4216,1,0
2507,1702,1,2024-06-03,1,11,477,561,22,4217,1,0
2508,1703,1,2025-08-16,1,8,362,1015,15,4218,1,0
2509,1704,1,2025-06-21,1,7,326,30,14,4219,1,0
2510,1704,1,2025-06-16,1,7,326,30,14,4221,1,0
2511,1704,2,2025-06-21,1,7,326,30,14,4222,1,0
2512,1705,1,2023-11-18,1,13,520,2082,25,4223,1,0
2513,1706,1,2024-06-29,1,18,702,1491,35,4224,1,0
2514,1706,1,2024-06-25,1,18,702,1491,35,4225,1,0
2515,1706,1,2024-07-02,1,18,702,1491,35,4226,1,0
2516,1706,1,2024-06-27,1,18,702,1491,35,4227,1,0
2517,1707,1,2026-04-10,1,2,57,2221,3,4228,1,0
2518,1707,1,2026-04-05,1,2,57,2221,3,4229,1,0
2519,1707,1,2026-04-10,1,2,57,2221,3,4230,1,0
2520,1708,1,2023-04-02,1,19,736,1248,38,4231,1,0
2521,1708,1,2023-03-22,1,19,736,1248,38,4232,1,0
2522,1708,1,2023-03-23,1,19,736,1248,38,4233,1,0
2523,1709,2,2026-04-09,1,18,693,901,36,4235,1,0
2524,1710,1,2025-05-24,1,25,927,410,49,4237,1,0
2525,1711,1,2024-07-06,1,19,730,2278,37,4239,1,0
2526,1712,1,2023-02-28,1,6,294,211,11,4241,1,0
2527,1713,1,2025-10-09,1,2,69,52,4,4242,1,0
2528,1713,1,2025-10-05,1,2,69,52,4,4243,1,0
2529,1713,1,2025-10-09,1,2,69,52,4,4244,1,0
2530,1714,1,2025-06-23,1,22,828,1970,43,4246,1,0
2531,1714,1,2025-07-16,1,22,828,1970,43,4247,1,0
2532,1715,1,2023-04-01,1,25,945,200,50,4248,1,0
2533,1716,1,2023-03-11,1,7,341,1198,13,4251,1,0
2534,1717,1,2025-09-01,1,10,411,2124,19,4252,1,0
2535,1717,1,2025-09-17,1,10,411,2124,19,4253,1,0
2536,1718,2,2023-11-02,1,21,804,1798,42,4254,1,0
2537,1718,1,2023-11-03,1,21,804,1798,42,4255,1,0
2538,1719,1,2024-02-26,1,21,797,1593,41,4258,1,0
2539,1719,1,2024-03-10,1,21,797,1593,41,4259,1,0
2540,1720,1,2025-06-01,1,19,744,846,37,4260,1,0
2541,1720,1,2025-05-08,1,19,744,846,37,4261,1,0
2542,1720,2,2025-05-22,1,19,744,846,37,4262,1,0
2543,1721,1,2023-03-14,1,26,980,636,51,4263,1,0
2544,1722,1,2025-02-11,1,9,379,358,17,4267,1,0
2545,1722,1,2025-02-24,1,9,379,358,17,4268,1,0
2546,1723,1,2025-09-25,1,5,175,1591,9,4271,1,0
2547,1724,1,2023-06-07,1,5,285,493,10,4272,1,0
2548,1724,1,2023-05-26,1,5,285,493,10,4273,1,0
2549,1724,1,2023-06-04,1,5,285,493,10,4274,1,0
2550,1725,1,2025-09-15,1,29,1048,750,57,4277,1,0
2551,1726,1,2024-07-17,1,5,276,6,10,4279,1,0
2552,1727,1,2025-09-05,1,21,799,1798,41,4280,1,0
2553,1727,1,2025-09-04,1,21,799,1798,41,4281,1,0
2554,1727,1,2025-09-14,1,21,799,1798,41,4282,1,0
2555,1728,1,2024-05-02,1,21,792,1333,42,4283,1,0
2556,1728,1,2024-04-27,1,21,792,1333,42,4284,1,0
2557,1729,1,2023-09-07,1,31,1106,977,61,4285,1,0
2558,1731,1,2023-04-06,1,28,1010,1533,55,4290,1,0
2559,1731,1,2023-03-31,1,28,1010,1533,55,4292,1,0
2560,1732,1,2023-06-20,1,12,517,442,24,4293,1,0
2561,1733,1,2024-05-14,1,6,298,1423,12,4294,1,0
2562,1734,1,2023-02-28,1,12,517,816,23,4296,1,0
2563,1736,1,2023-05-14,1,13,539,27,25,4299,1,0
2564,1736,1,2023-05-23,1,13,539,27,25,4300,1,0
2565,1736,1,2023-05-18,1,13,539,27,25,4301,1,0
2566,1737,1,2023-05-15,1,30,1074,2400,60,4302,1,0
2567,1737,1,2023-05-16,1,30,1074,2400,60,4303,1,0
2568,1737,1,2023-05-17,1,30,1074,2400,60,4304,1,0
2569,1739,1,2023-01-26,1,23,881,2402,46,4307,1,0
2570,1739,1,2023-02-08,1,23,881,2402,46,4308,1,0
2571,1739,1,2023-02-15,1,23,881,2402,46,4309,1,0
2572,1739,1,2023-02-19,1,23,881,2402,46,4310,1,0
2573,1740,1,2025-09-09,1,2,62,2383,4,4311,1,0
2574,1741,1,2026-04-03,1,15,586,171,29,4312,1,0
2575,1742,1,2024-06-10,1,17,661,540,33,4313,1,0
2576,1743,1,2025-08-28,1,5,229,790,9,4316,1,0
2577,1743,2,2025-08-25,1,5,229,790,9,4317,1,0
2578,1743,1,2025-09-03,1,5,229,790,9,4318,1,0
2579,1744,1,2026-06-17,1,27,999,1397,54,4319,1,0
2580,1745,2,2023-12-22,1,18,711,91,35,4321,1,0
2581,1745,1,2023-12-14,1,18,711,91,35,4322,1,0
2582,1745,1,2023-12-18,1,18,711,91,35,4323,1,0
2583,1746,1,2024-08-07,1,16,610,516,31,4324,1,0
2584,1746,1,2024-07-28,1,16,610,516,31,4325,1,0
2585,1746,1,2024-07-20,1,16,610,516,31,4326,1,0
2586,1746,1,2024-07-23,1,16,610,516,31,4327,1,0
2587,1747,1,2025-07-22,1,14,569,1713,27,4328,1,0
2588,1748,1,2025-04-24,1,24,908,1216,48,4330,1,0
2589,1750,1,2024-11-25,1,19,730,2168,37,4334,1,0
2590,1752,1,2025-09-11,1,28,1016,771,55,4337,1,0
2591,1753,1,2024-02-15,1,15,604,2193,29,4339,1,0
2592,1753,1,2024-01-31,1,15,604,2193,29,4340,1,0
2593,1754,1,2025-03-15,1,3,141,1932,5,4342,1,0
2594,1755,1,2024-12-22,1,31,1111,1987,62,4344,1,0
2595,1756,1,2024-06-04,1,27,991,1355,54,4345,1,0
2596,1756,1,2024-06-13,1,27,991,1355,54,4346,1,0
2597,1756,1,2024-05-27,1,27,991,1355,54,4347,1,0
2598,1757,1,2024-03-08,1,13,521,2417,25,4348,1,0
2599,1757,1,2024-03-08,1,13,521,2417,25,4350,1,0
2600,1758,2,2025-06-19,1,17,650,2013,34,4351,1,0
2601,1758,1,2025-06-20,1,17,650,2013,34,4352,1,0
2602,1759,1,2025-12-20,1,18,715,935,36,4355,1,0
2603,1762,1,2023-06-18,1,17,642,274,33,4359,1,0
2604,1765,2,2023-12-30,1,17,679,2173,34,4364,1,0
2605,1765,1,2023-12-15,1,17,679,2173,34,4365,1,0
2606,1766,1,2026-01-02,1,1,19,566,2,4366,1,0
2607,1767,1,2026-04-25,1,28,1015,2222,56,4371,1,0
2608,1768,1,2025-05-17,1,20,750,1861,40,4372,1,0
2609,1769,2,2025-12-26,1,14,551,381,27,4373,1,0
2610,1769,2,2026-01-01,1,14,551,381,27,4375,1,0
2611,1772,1,2024-01-13,1,8,347,2001,15,4379,1,0
2612,1772,1,2024-01-23,1,8,347,2001,15,4380,1,0
2613,1773,1,2025-02-16,1,23,870,1837,46,4381,1,0
2614,1773,1,2025-02-16,1,23,870,1837,46,4383,1,0
2615,1773,1,2025-02-11,1,23,870,1837,46,4384,1,0
2616,1774,1,2026-05-02,1,31,1123,2389,62,4385,1,0
2617,1774,1,2026-05-04,1,31,1123,2389,62,4386,1,0
2618,1775,1,2024-12-01,1,4,172,2368,7,4389,1,0
2619,1776,2,2024-06-03,1,3,128,235,5,4390,1,0
2620,1776,1,2024-06-17,1,3,128,235,5,4391,1,0
2621,1776,2,2024-05-26,1,3,128,235,5,4392,1,0
2622,1776,1,2024-06-08,1,3,128,235,5,4393,1,0
2623,1777,1,2025-07-29,1,3,114,513,5,4394,1,0
2624,1777,2,2025-07-24,1,3,114,513,5,4395,1,0
2625,1778,1,2025-07-24,1,22,812,723,43,4400,1,0
2626,1780,1,2024-10-23,1,27,1008,1215,54,4403,1,0
2627,1780,1,2024-09-30,1,27,1008,1215,54,4405,1,0
2628,1782,1,2025-06-28,1,2,76,620,4,4408,1,0
2629,1783,1,2026-05-22,1,16,619,276,31,4412,1,0
2630,1783,1,2026-05-26,1,16,619,276,31,4413,1,0
2631,1784,2,2023-04-07,1,26,970,1473,51,4415,1,0
2632,1784,1,2023-03-28,1,26,970,1473,51,4417,1,0
2633,1785,1,2023-06-10,1,31,1115,1163,62,4418,1,0
2634,1786,1,2024-06-25,1,11,458,849,21,4419,1,0
2635,1786,1,2024-06-09,1,11,458,849,21,4420,1,0
2636,1787,1,2025-05-13,1,14,571,620,28,4421,1,0
2637,1787,2,2025-05-12,1,14,571,620,28,4424,1,0
2638,1788,1,2023-03-22,1,23,884,1493,46,4426,1,0
2639,1788,1,2023-03-17,1,23,884,1493,46,4427,1,0
2640,1789,1,2026-05-05,1,22,831,1334,43,4428,1,0
2641,1790,2,2023-01-28,1,29,1060,1704,58,4432,1,0
2642,1791,1,2025-05-04,1,8,361,2237,15,4434,1,0
2643,1791,2,2025-05-15,1,8,361,2237,15,4435,1,0
2644,1792,1,2026-01-03,1,27,986,776,54,4436,1,0
2645,1793,1,2026-02-26,1,13,540,783,25,4437,1,0
2646,1794,1,2023-09-07,1,31,1118,2330,62,4438,1,0
2647,1795,1,2023-07-27,1,5,215,1628,10,4441,1,0
2648,1795,1,2023-08-20,1,5,215,1628,10,4442,1,0
2649,1795,1,2023-07-23,1,5,215,1628,10,4443,1,0
2650,1798,1,2023-02-02,1,31,1119,640,61,4450,1,0
2651,1798,1,2023-02-07,1,31,1119,640,61,4451,1,0
2652,1798,1,2023-02-07,1,31,1119,640,61,4452,1,0
2653,1798,1,2023-02-06,1,31,1119,640,61,4453,1,0
2654,1799,1,2025-11-05,1,23,865,2464,46,4454,1,0
2655,1800,1,2024-06-03,1,16,610,1573,32,4458,1,0
2656,1800,1,2024-05-30,1,16,610,1573,32,4459,1,0
2657,1801,1,2025-12-23,1,29,1057,981,57,4462,1,0
2658,1801,1,2025-12-29,1,29,1057,981,57,4463,1,0
2659,1802,1,2025-11-01,1,23,883,1739,45,4464,1,0
2660,1802,1,2025-11-20,1,23,883,1739,45,4465,1,0
2661,1802,2,2025-11-03,1,23,883,1739,45,4467,1,0
2662,1803,1,2023-05-28,1,22,834,360,44,4468,1,0
2663,1805,1,2024-10-05,1,27,986,1217,53,4472,1,0
2664,1805,1,2024-09-28,1,27,986,1217,53,4473,1,0
2665,1805,1,2024-09-18,1,27,986,1217,53,4474,1,0
2666,1806,1,2024-07-16,1,24,920,1788,47,4477,1,0
2667,1806,1,2024-07-28,1,24,920,1788,47,4478,1,0
2668,1807,2,2024-03-09,1,21,785,823,42,4479,1,0
2669,1808,2,2024-11-24,1,14,564,1289,27,4480,1,0
2670,1811,1,2025-08-01,1,30,1080,1571,59,4486,1,0
2671,1811,1,2025-08-13,1,30,1080,1571,59,4487,1,0
2672,1812,1,2024-02-07,1,3,121,1342,6,4488,1,0
2673,1812,1,2024-02-15,1,3,121,1342,6,4490,1,0
2674,1813,1,2024-09-28,1,8,355,831,15,4492,1,0
2675,1813,1,2024-09-28,1,8,355,831,15,4493,1,0
2676,1813,1,2024-09-26,1,8,355,831,15,4494,1,0
2677,1814,1,2024-09-23,1,30,1081,784,60,4495,1,0
2678,1815,1,2023-07-23,1,20,767,1961,40,4498,1,0
2679,1817,1,2023-05-12,1,24,905,2430,48,4505,1,0
2680,1818,1,2023-03-04,1,9,389,8,18,4507,1,0
2681,1818,1,2023-03-10,1,9,389,8,18,4508,1,0
2682,1819,2,2023-01-18,1,12,503,1999,23,4509,1,0
2683,1819,2,2023-01-22,1,12,503,1999,23,4510,1,0
2684,1820,1,2026-07-13,1,21,805,1218,41,4512,1,0
2685,1820,1,2026-06-22,1,21,805,1218,41,4513,1,0
2686,1820,1,2026-07-02,1,21,805,1218,41,4514,1,0
2687,1822,1,2026-02-12,1,31,1123,1486,61,4517,1,0
2688,1823,1,2024-12-08,1,11,470,1150,22,4521,1,0
2689,1823,1,2024-11-25,1,11,470,1150,22,4522,1,0
2690,1824,1,2025-03-19,1,7,322,224,14,4523,1,0
2691,1827,1,2026-01-02,1,5,233,1960,10,4526,1,0
2692,1828,1,2026-01-24,1,8,361,1973,16,4527,1,0
2693,1828,2,2026-01-16,1,8,361,1973,16,4528,1,0
2694,1831,1,2024-10-16,1,5,270,285,10,4531,1,0
2695,1832,1,2024-01-01,1,27,986,67,53,4533,1,0
2696,1833,2,2025-03-03,1,14,559,1328,28,4535,1,0
2697,1833,1,2025-03-24,1,14,559,1328,28,4538,1,0
2698,1835,1,2025-07-03,1,22,817,1158,43,4540,1,0
2699,1835,1,2025-07-04,1,22,817,1158,43,4541,1,0
2700,1836,1,2023-08-31,1,17,691,307,33,4543,1,0
2701,1837,1,2026-01-02,1,10,428,441,20,4544,1,0
2702,1837,1,2026-01-15,1,10,428,441,20,4545,1,0
2703,1839,2,2024-03-21,1,6,303,749,11,4549,1,0
2704,1839,1,2024-03-05,1,6,303,749,11,4550,1,0
2705,1841,2,2024-04-17,1,1,5,230,1,4554,1,0
2706,1842,1,2023-03-07,1,21,799,766,42,4556,1,0
2707,1843,1,2023-06-01,1,1,15,2295,1,4559,1,0
2708,1844,1,2026-08-08,1,11,455,2207,22,4560,1,0
2709,1844,1,2026-07-24,1,11,455,2207,22,4562,1,0
2710,1845,1,2024-11-09,1,19,747,2481,37,4563,1,0
2711,1846,1,2025-05-01,1,17,653,60,33,4564,1,0
2712,1846,1,2025-04-14,1,17,653,60,33,4565,1,0
2713,1846,1,2025-05-01,1,17,653,60,33,4566,1,0
2714,1847,1,2026-04-05,1,3,103,1317,6,4568,1,0
2715,1847,2,2026-04-06,1,3,103,1317,6,4570,1,0
2716,1848,1,2026-02-11,1,25,943,1706,49,4571,1,0
2717,1849,1,2023-12-27,1,10,422,1604,19,4575,1,0
2718,1850,1,2026-03-03,1,10,408,71,20,4577,1,0
2719,1853,1,2025-10-28,1,5,269,244,10,4580,1,0
2720,1853,1,2025-11-05,1,5,269,244,10,4581,1,0
2721,1854,1,2024-04-12,1,6,307,133,11,4582,1,0
2722,1854,1,2024-04-13,1,6,307,133,11,4583,1,0
2723,1854,1,2024-04-10,1,6,307,133,11,4584,1,0
2724,1854,2,2024-04-14,1,6,307,133,11,4585,1,0
2725,1855,2,2026-04-14,1,5,211,2324,10,4586,1,0
2726,1856,1,2023-05-22,1,24,910,2271,47,4588,1,0
2727,1856,2,2023-05-12,1,24,910,2271,47,4589,1,0
2728,1857,1,2025-08-02,1,16,628,1297,31,4590,1,0
2729,1857,1,2025-07-30,1,16,628,1297,31,4591,1,0
2730,1858,1,2026-07-06,1,5,269,139,9,4592,1,0
2731,1858,1,2026-07-03,1,5,269,139,9,4593,1,0
2732,1858,1,2026-07-12,1,5,269,139,9,4594,1,0
2733,1859,1,2025-01-23,1,2,73,1846,3,4595,1,0
2734,1861,1,2025-08-29,1,5,174,2155,10,4597,1,0
2735,1862,1,2025-07-13,1,19,738,2458,38,4598,1,0
2736,1863,1,2024-02-27,1,4,172,1523,8,4601,1,0
2737,1864,2,2025-08-03,1,13,523,1661,25,4603,1,0
2738,1864,1,2025-07-19,1,13,523,1661,25,4604,1,0
2739,1864,1,2025-07-18,1,13,523,1661,25,4605,1,0
2740,1865,1,2024-04-02,1,5,180,2011,10,4608,1,0
2741,1865,1,2024-04-05,1,5,180,2011,10,4609,1,0
2742,1868,1,2023-10-03,1,23,867,213,46,4613,1,0
2743,1868,1,2023-10-12,1,23,867,213,46,4614,1,0
2744,1869,1,2025-05-07,1,29,1047,2290,58,4616,1,0
2745,1869,1,2025-04-20,1,29,1047,2290,58,4617,1,0
2746,1869,1,2025-04-19,1,29,1047,2290,58,4618,1,0
2747,1870,1,2024-09-27,1,11,440,1707,22,4619,1,0
2748,1870,1,2024-10-01,1,11,440,1707,22,4620,1,0
2749,1871,1,2024-11-08,1,8,361,2076,15,4621,1,0
2750,1871,1,2024-11-14,1,8,361,2076,15,4623,1,0
2751,1872,1,2023-09-10,1,5,195,1781,10,4624,1,0
2752,1872,1,2023-08-29,1,5,195,1781,10,4626,1,0
